product-image,product-name,product-price
https://product.hstatic.net/1000304920/product/lizzo-special-purple-bang-cassette_f1d07a2445a14c41852c818c3b0ae5be_grande.png,LIZZO - SPECIAL (PURPLE) - BĂNG CASSETTE,"450,000₫"
https://product.hstatic.net/1000304920/product/madonna-rebel-heart-tour-vinyl-2lp-dia-than_796e977d4855417584f72de52c40467a_grande.jpg,MADONNA - REBEL HEART TOUR (VINYL 2LP) - ĐĨA THAN,"1,400,000₫"
https://product.hstatic.net/1000304920/product/meghan-trainor-takin-it-back-vinyl-lp-dia-than_9d4988781f6b45d680896d9a2698099b_grande.jpg,MEGHAN TRAINOR - TAKIN' IT BACK (VINYL LP) - ĐĨA THAN,"700,000₫"
https://product.hstatic.net/1000304920/product/khoi-note-buon-tren-cat-dia-cd_5a5b70e365fe44a0a37cebf02ad0d040_grande.jpg,KHÓI - NOTE BUỒN TRÊN CÁT - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/nhac-phim-euphoria-ost-season-2-hbo-original-vinyl-lp-dia-than_a1bce1584349407b8316badb63488763_grande.jpg,NHẠC PHIM - EUPHORIA OST (SEASON 2) (HBO ORIGINAL) (VINYL LP) - ĐĨA THAN,"1,000,000₫"
https://product.hstatic.net/1000304920/product/hien-nguyen-soprano-yeu-mo-dia-cd_a4271bff34c04919ae53589604fa0554_grande.jpeg,HIỀN NGUYỄN SOPRANO - YÊU & MƠ - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/day-deo-hang-dia-thoi-dai-lanyard-official-merch_0dee0f1b1b7b434aa2c70135b2bcf14e_grande.jpg,HÃNG ĐĨA THỜI ĐẠI - DÂY ĐEO HÃNG ĐĨA THỜI ĐẠI LANYARD - OFFICIAL MERCH,"100,000₫ 80,000₫"
https://product.hstatic.net/1000304920/product/img_9556_90d17e31089446d2b2c874a62d4de830_grande.png,HOÀNG THUỲ LINH - HOÀNG + LINK - 2 ORIGINAL ALBUMS COLLECTION - ĐĨA CD,"400,000₫"
https://product.hstatic.net/1000304920/product/le-cat-trong-ly-tuoi-25-light-blue-vinyl-lp-dia-than_1d4b7c9aa71245edad7e88e4c4ad38e6_grande.jpeg,LÊ CÁT TRỌNG LÝ - TUỔI 25 (LIGHT BLUE VINYL LP) - ĐĨA THAN,"1,050,000₫"
https://product.hstatic.net/1000304920/product/quan_ap-dap_an_cuoi_cung_65c67ed04a59488ea14cfd82459f410a_grande.jpg,QUÂN A.P - ĐÁP ÁN CUỐI CÙNG (SINGLE - TIMES EXCLUSIVE) - ĐĨA ĐƠN CD,"129,000₫"
https://product.hstatic.net/1000304920/product/hoang-rob-mua-he-vinh-cuu-dia-cd_3d3a7f68dd2544d5b7004485fe40a462_grande.png,HOÀNG ROB - MÙA HÈ VĨNH CỬU - ĐĨA CD,"500,000₫"
https://product.hstatic.net/1000304920/product/thanh-ha-phuong-uyen-co-nhau-co-ca-the-gioi-dia-cd_c483dada8c754ced811483afc0ecca7a_grande.jpg,THANH HÀ & PHƯƠNG UYÊN - CÓ NHAU CÓ CẢ THẾ GIỚI - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/m-yeu-lan-dau-single-dia-don-cd_d1b10388e7554b7ab4e1b3529bda01c8_large_d9eba345686f4981ac1b6e33b5563a5a_grande.jpg,J.ADE - SORRY EM YÊU LẦN ĐẦU (SINGLE) - ĐĨA ĐƠN CD,"100,000₫"
https://product.hstatic.net/1000304920/product/be405047-5bc8-499d-b8d3-18bc64d91b42_572ee879567a4bd6b8c2f10900de69df_grande.jpg,ĐẶNG HOÀNG HẢI - CHƯA RA ĐỜI - ĐĨA CD,"250,000₫"
https://product.hstatic.net/1000304920/product/cd1421ed-421f-4e17-ac7c-74aac29719d3_1674e688794f4445939830c5bea2f908_grande.jpg,HOÀNG THUỲ LINH - LINK - THE 4TH STUDIO ALBUM (BOXSET) - ĐĨA CD,"500,000₫"
https://product.hstatic.net/1000304920/product/florence-the-machine-dance-fever-dia-cd_5b26b15bf70d409184f4c5bb12a73145_grande.png,FLORENCE & THE MACHINE - DANCE FEVER - ĐĨA CD,"880,000₫"
https://product.hstatic.net/1000304920/product/phil-collins-essential-going-back-vinyl-lp-dia-than_3be9e95d65df484f85f19072c066f90b_grande.jpg,PHIL COLLINS - ESSENTIAL GOING BACK (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/george-ezra-gold-rush-kid-vinyl-lp-dia-than_fe6e2fad600a4ac79369b47bf9eb878a_grande.jpg,GEORGE EZRA - GOLD RUSH KID (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/amy-winehouse-live-at-glastonbury-2007-vinyl-2lp-dia-than_26242c4c67974dd88307397ef9327965_grande.png,AMY WINEHOUSE - LIVE AT GLASTONBURY 2007 (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/red-hot-chili-peppers-unlimited-love-vinyl-2lp-dia-than_25087b7017d64a2bb467ce62ce9020aa_grande.jpg,RED HOT CHILI PEPPERS - UNLIMITED LOVE (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/conan-gray-superache-target-vinyl-lp-dia-than_ba33e0a7c929435db752edb2c434cb16_grande.jpeg,CONAN GRAY - SUPERACHE (TARGET VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/kid-cudi-man-on-the-moon-the-end-of-day-vinyl-2lp-dia-than-1_3e9562e2846340f6b77f28c7339c3e6f_grande.jpg,KID CUDI - MAN ON THE MOON: THE END OF DAY (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/cage-the-elephant-melophobia-dia-cd_9358dfcee7a84d4684c73fd6de71ca84_grande.jpg,CAGE THE ELEPHANT - MELOPHOBIA - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/kid-cudi-man-on-the-moon-the-end-of-day-vinyl-2lp-dia-than_5312a5782611457e9f9cac89bd25ef17_grande.png,KID CUDI - MAN ON THE MOON: THE END OF DAY (VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/carly-rae-jepsen-kiss-10th-anniversary-vinyl-lp-dia-than_a2dd135772484605927621a40febaae0_grande.png,CARLY RAE JEPSEN - KISS (10TH ANNIVERSARY VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/prince-for-you-vinyl-lp-dia-than_027fd2afc1e64229871509e41582a3a5_grande.jpg,PRINCE - FOR YOU (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/eagles-their-greatest-hits-1971-1975-dia-cd_ca2894960eab447eb38c57f86f89f667_grande.jpeg,EAGLES - THEIR GREATEST HITS 1971-1975 - ĐĨA CD,"380,000₫"
https://product.hstatic.net/1000304920/product/travis-scott-birds-in-the-trap-sing-mcknight-vinyl-lp-dia-than_9449f5b88f974fd1bcd596fc601599fd_grande.jpg,TRAVIS SCOTT - BIRDS IN THE TRAP SING MCKNIGHT (VINYL 2LP) - ĐĨA THAN,"1,000,000₫"
https://product.hstatic.net/1000304920/product/img_1602_947d8be8465c4d72a799ff4dad22c740_grande.jpg,LÊ KHOA - HUMANITY (TIMES EXCLUSIVE) - ĐĨA CD,"250,000₫"
https://product.hstatic.net/1000304920/product/iffy-clyro-the-myth-of-the-happily-ever-after-red-vinyl-lp-cd-dia-than_fbc10213c6f34f2c8e3b87a3d708cfe3_grande.jpg,BIFFY CLYRO - THE MYTH OF THE HAPPILY EVER AFTER (RED VINYL LP + CD) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/img_1908_bc89d66487fd461e9a94268626857ad9_grande.jpg,JAIGON ORCHESTRA - KÍP ĐÀO HOA - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/clairo-diary-001-vinyl-lp-dia-than_49a0f74d9248415ea861fce886577785_grande.jpg,CLAIRO - DIARY 001 (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-danh-do-single-special-ver-dia-cd-01_9cb45ae2d7db41ca910e2a8909809f50_grande.jpg,HOÀNG THUỲ LINH - ĐÁNH ĐỐ (SPECIAL VER.) - ĐĨA ĐƠN CD,"150,000₫"
https://product.hstatic.net/1000304920/product/hoang-thuy-linh-danh-do-single-standard-ver-dia-cd_b814b30df039413eaac868b74e56d54c_grande.jpg,HOÀNG THUỲ LINH - ĐÁNH ĐỐ (STANDARD VER.) - ĐĨA ĐƠN CD,"118,000₫"
https://product.hstatic.net/1000304920/product/ptb1_544c1c8382734bf1905824b59ce22015_grande.png,THIỀU BẢO TRÂM - 'AFTER YOU' (LIMITED PHOTOBOOK) - ĐĨA CD,"500,000₫"
https://product.hstatic.net/1000304920/product/thieu-bao-tram-after-you-mini-boxset_9ad32373926b472b8f2cc912db8779f0_grande.jpeg,THIỀU BẢO TRÂM - 'AFTER YOU' (MINI BOXSET) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/277817959_538570344304882_6396715651443888274_n_4727be82d7f646e8a9e7bf01a1b0bd2a_grande.jpg,TRANG - CHỈ CÓ THỂ LÀ ANH - ĐĨA CD,"350,000₫"
https://product.hstatic.net/1000304920/product/img_1052_55539211bed544d1ad2aafb3a0915d6f_grande.jpg,HỨA KIM TUYỀN - COLOURS (THE FIRST ALBUM) - ĐĨA CD,"200,000₫"
https://product.hstatic.net/1000304920/product/charli-xcx-crash-standard-vinyl_ac64f02fec534d978e38890e2efc3ec7_grande.jpg,CHARLI XCX - CRASH (VINYL LP) - ĐĨA THAN,"860,000₫"
https://product.hstatic.net/1000304920/product/nhac-phim-dirty-dancing-ost-vinyl-lp-dia-than_d609e3e5a18b40c38146aaa8492c25e2_grande.jpeg,NHẠC PHIM - DIRTY DANCING OST (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/phung_khanh_linh-the_early-recordings-cd_album_8ddb7925443b4fefa204eaa8f9ca37c8_grande.jpg,PHÙNG KHÁNH LINH - THE EARLY RECORDINGS - ĐĨA CD,"280,000₫ 220,000₫"
https://product.hstatic.net/1000304920/product/do_hoan_duong-khong_noi_nen_loi_a7be775b28a348589826e5759af07e4e_grande.jpg,ĐỖ HOÀNG DƯƠNG - KHÔNG NÓI NÊN LỜI (REGULAR VER) - ĐĨA CD,"450,000₫"
https://product.hstatic.net/1000304920/product/wallows-tell-me-that-it-s-over-dia-cd_fe137abc8bcc471e8d01754e81feff23_grande.jpeg,WALLOWS - TELL ME THAT IT'S OVER - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/278590177_663375991431643_8025966296553033632_n_b30f9ad25d354919b504c8983176032d_grande.jpg,GIGI HƯƠNG GIANG - DU HÀNH VÀO TÂM TRÍ (LIMITED BOXSET) - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/os-ozycs_12277a7692f94835872392f661113b13_grande.jpeg,GIGI HƯƠNG GIANG - DU HÀNH VÀO TÂM TRÍ (STANDARD VER.) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/stevie-wonder-the-singles-1962-63-vinyl-lp-dia-than_db0273a58c7e43c9a3b241be1a69b83d_grande.jpg,STEVIE WONDER - THE SINGLES 1962-63 (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/nat-king-cole-greatest-country-hits-vinyl-lp-dia-than_59a012b965d04a1fa6a1d36d4a5283a7_grande.jpeg,NAT KING COLE - GREATEST COUNTRY HITS (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/avril-lavigne-love-sux-dia-cd_8e3289458f0f4c528014ce3bb4a6bca8_grande.jpeg,AVRIL LAVIGNE - LOVE SUX - ĐĨA CD,"425,000₫ 340,000₫"
https://product.hstatic.net/1000304920/product/drake-views-dia-cd_c00944a92b504b7fb0b4d79a66c86548_grande.jpeg,DRAKE - VIEWS - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/mac-miller-the-divine-feminine-dia-cd_592167ca052c462fa23947d9b7a06c20_grande.jpeg,MAC MILLER - THE DIVINE FEMININE - ĐĨA CD,"420,000₫"
https://product.hstatic.net/1000304920/product/meow-lac-rung-be-tong-dia-cd_f9978e93304d4dd982d12711ff6d6967_grande.png,MÈOW LẠC - RỪNG BÊ TÔNG - ĐĨA CD,"250,000₫"
https://product.hstatic.net/1000304920/product/img_8111_fd368c181e0b461eba5c1b09c6626f84_grande.jpg,MIN - 50/50 (THE FIRST ALBUM / STANDARD VER.) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/miles-davis-miles-ahead-vinyl-lp-dia-than_09d7551a53114a2c9460d29ea46f2ced_grande.jpg,MILES DAVIS - MILES AHEAD (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/mitski_-_laurel_hell_2a425018fb2444c1a88b98681de03c2b_grande.jpg,MITSKI - LAUREL HELL (VINYL LP) - ĐĨA THAN,"950,000₫"
https://product.hstatic.net/1000304920/product/nancy-sinatra-boots-dia-cd_8157e488e5cc4cdbab12a87dbe1f554c_grande.jpeg,NANCY SINATRA - BOOTS - ĐĨA CD,"400,000₫"
https://product.hstatic.net/1000304920/product/bastille-give-me-the-future-indie-exclusive-yellow-vinyl-lp-dia-than_52a25f4b8c374491b386a1478200dc70_grande.jpeg,BASTILLE - GIVE ME THE FUTURE (INDIE EXCLUSIVE YELLOW VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/david-bowie-low-45th-anniversary-orange-vinyl-lp-dia-than_a7d161c84271458f87842577e23728f6_grande.jpeg,DAVID BOWIE - LOW (45TH ANNIVERSARY ORANGE VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/bing-crosby-white-christmas-vinyl-lp-dia-than_0a575eab4dad44a690845142b0d86fa7_grande.jpg,BING CROSBY - WHITE CHRISTMAS (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/bob-marley-the-wailers-the-best-of-picture-disc-vinyl-lp-dia-than_99375bae3457401193e88a321e1fa6f5_grande.jpeg,BOB MARLEY & THE WAILERS - THE BEST OF (PICTURE DISC VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/metallica-black-album-3cd-expanded-edition-dia-cd_7adacd5ac23f46a59db3d7a8fe0062a0_grande.jpeg,METALLICA - BLACK ALBUM (3CD EXPANDED EDITION) - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/rolling-stones-tattoo-you-vinyl-lp-dia-than_f8aa82d12ed24022b993d3d44a32b2bb_grande.jpeg,ROLLING STONES - TATTOO YOU (40TH ANNIVERSARY VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/kylie-minogue-disco-extended-mixes-purple-vinyl-2lp-dia-than_201c07ce96704707b6a349fea293163d_grande.jpeg,KYLIE MINOGUE - DISCO (EXTENDED MIXES) (PURPLE VINYL 2LP) - ĐĨA THAN,"880,000₫"
https://product.hstatic.net/1000304920/product/michael-jackson-invincible-picture-disc-vinyl-2lp-dia-than_6767f40413494abda9f5e96b73a4942d_grande.jpeg,MICHAEL JACKSON - INVINCIBLE (PICTURE DISC VINYL 2LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/twenty-one-pilots-vessel-limited-silver-vinyl-lp-dia-than_c933dca4752f455aa19d1995c3fbae2a_grande.jpeg,TWENTY ONE PILOTS - VESSEL (LIMITED SILVER VINYL LP) - ĐĨA THAN,"880,000₫"
https://product.hstatic.net/1000304920/product/drake-take-care-deluxe-dia-cd_41c12c2963a34521966788218645426f_grande.jpeg,DRAKE - TAKE CARE - ĐĨA CD,"380,000₫"
https://product.hstatic.net/1000304920/product/weezer-the-black-album-vinyl-lp-dia-than_b2aff058a31a4902974a793e0562ea98_grande.jpeg,WEEZER - THE BLACK ALBUM (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/ta-quang-thang-o-giua-cuoc-doi-times-exclusive-dia-cd_d8146cffe5524e9caacd2d8940fdafc2_grande.jpg,TẠ QUANG THẮNG - Ở GIỮA CUỘC ĐỜI (TIMES EXCLUSIVE) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/barbra-streisand-release-me-2-dia-cd_da59294440e347c899735a164ba0f066_grande.jpeg,BARBRA STREISAND - RELEASE ME 2 - ĐĨA CD,BÁN HẾT
https://product.hstatic.net/1000304920/product/etta-james-the-hits-vinyl-lp-dia-than_dd759db412694b519d7dd5709a0d111e_grande.jpeg,ETTA JAMES - THE HITS (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/le-cat-trong-ly-co-dung-duoc-khong-times-exclusive-dia-cd_1_b04df49a86b84f25809ef9aaf88af279_grande.jpeg,LÊ CÁT TRỌNG LÝ - CÓ DỪNG ĐƯỢC KHÔNG (TIMES EXCLUSIVE) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/le-cat-trong-ly-cay-lang-gio-ngung-times-exclusive-dia-cd_4037252a8305414c8bf77b2e6bccbf68_grande.jpeg,LÊ CÁT TRỌNG LÝ - CÂY LẶNG GIÓ NGỪNG (TIMES EXCLUSIVE) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/manchester-orchestra-christmas-song-vol-1-red-vinyl-lp-dia-than_1a99dc16b0984a7e95cf0ad9c2753b0a_grande.jpeg,MANCHESTER ORCHESTRA - CHRISTMAS SONG VOL.1 (RED VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/lady-gaga-dawn-of-chromatica-dia-cd_2add4f2eeee245a1b6236e15ab06fe0a_grande.jpeg,LADY GAGA - DAWN OF CHROMATICA - ĐĨA CD,"430,000₫"
https://product.hstatic.net/1000304920/product/bjork-volta-vinyl-2lp-dia-than_4ac0340baf524479b2764fcb60271517_grande.jpg,BJORK - VOLTA (VINYL 2LP) - ĐĨA THAN,"750,000₫"
https://product.hstatic.net/1000304920/product/tom-odell-monsters-vinyl-lp-dia-than_4daed07f645040f2af54709d97b11d09_grande.jpeg,TOM ODELL - MONSTERS (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/day_deo_c76ae93d50874ce3a9c421fbab066f06_grande.png,PHÙNG KHÁNH LINH - YESTERYEAR LANYARD - DÂY ĐEO,"100,000₫"
https://product.hstatic.net/1000304920/product/ts_lamn1_a03942bdcd264b55ae8640b8f89afb9f_grande.png,PHÙNG KHÁNH LINH - YESTERYEAR (LOOK AT ME NOW - THE ICONS) - ÁO THUN,"450,000₫ 280,000₫"
https://product.hstatic.net/1000304920/product/phung_khanh_linh-yesteryear_deluxe-ver_13a04ae90cf440a28f71704a9d0f5d92_grande.jpeg,PHÙNG KHÁNH LINH - YESTERYEAR (SUPER DELUXE) - ĐĨA CD,"350,000₫ 300,000₫"
https://product.hstatic.net/1000304920/product/doja-cat-planet-her-deluxe-dia-cd_964512966f1b44309bc2baf7df846197_grande.jpg,DOJA CAT - PLANET HER (DELUXE) - ĐĨA CD,"420,000₫"
https://product.hstatic.net/1000304920/product/phung-khanh-linh-tui-tote-deo-cheo-yesteryear_da9eae07779048adb73ac699327c6b82_grande.jpg,"PHÙNG KHÁNH LINH - TÚI TOTE ""YESTERYEAR (DELUXE)""","250,000₫"
https://product.hstatic.net/1000304920/product/so-tay-hang-dia-thoi-dai-your-music-your-song_5cd029fa5f8c43518dcaa69ae3e3aa52_grande.jpg,"SỔ TAY HÃNG ĐĨA THỜI ĐẠI ""YOUR MUSIC YOUR SONG""","40,000₫"
https://product.hstatic.net/1000304920/product/bishop-briggs-champion-bang-cassette_45d56e416746435e9dd7277c3505f7af_grande.jpeg,BISHOP BRIGGS - CHAMPION - BĂNG CASSETTE,"250,000₫"
https://product.hstatic.net/1000304920/product/finneas-optimist-vinyl-lp-dia-than_12fa1754cc5e433eb322a1831777db8f_grande.png,FINNEAS - OPTIMIST (VINYL LP) - ĐĨA THAN,"700,000₫"
https://product.hstatic.net/1000304920/product/taylor-swift-red-target-4lp_77664d57b3fe47a395a9351863670268_grande.jpeg,TAYLOR SWIFT - RED (TAYLOR'S VERSION) (TARGET) - ĐĨA THAN 4XLP,"1,550,000₫ 1,400,000₫"
https://product.hstatic.net/1000304920/product/nded-a-week-from-now-what-would-you-do-crystal-clear-vinyl-lp-dia-than_227296c2f19a4ebd82ee894ff252d61f_grande.jpeg,"HONNE - LET'S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO? (CRYSTAL CLEAR VINYL LP) - ĐĨA THAN",BÁN HẾT
https://product.hstatic.net/1000304920/product/cc4ec388-88e6-4813-8a90-6206be4371dd.65dbfb3fac76d8264e6a5006dd7afd02_6ba942a7283642b2bfdbfe4d49e24f7f_grande.jpeg,KACEY MUSGRAVES - STAR-CROSSED (SURPRISE COLOR VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/kacey-musgraves-star-crossed-translucent-pink-shell-bang-cassette_7bf47ce56aa141249c651f669db4e7a3_grande.png,KACEY MUSGRAVES - STAR-CROSSED - BĂNG CASSETTE,"420,000₫"
https://product.hstatic.net/1000304920/product/tony-bennett-lady-gaga-love-for-sale-dia-cd_cc24d07a8bde4d268f45850ab59104ba_grande.jpeg,TONY BENNETT & LADY GAGA - LOVE FOR SALE - ĐĨA CD,"390,000₫"
https://product.hstatic.net/1000304920/product/ab67616d0000b2736946deb6f548e464b385ee0e_07016c5b25a74d368151d663410e8d8a_grande.jpeg,LANA DEL REY - BLUE BANISTERS - ĐĨA CD,"450,000₫"
https://product.hstatic.net/1000304920/product/halsey-if-i-can-t-have-love-i-want-power-dia-cd_181b500b31534617acabaa18e54bdcf0_grande.jpeg,"HALSEY - IF I CAN'T HAVE LOVE, I WANT POWER - ĐĨA CD","400,000₫"
https://product.hstatic.net/1000304920/product/daniel-caesar-case-study-01-vinyl-lp-dia-than_d88804c3ebe94c2d9d2b1693d7808c3e_grande.jpeg,DANIEL CAESAR - CASE STUDY 01 (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/hdtdhalspowerolp_65f71ce5320a4425b41c32b12ca4c053_grande.jpg,"HALSEY - IF I CAN'T HAVE LOVE, I WANT POWER (VINYL LP) - ĐĨA THAN","780,000₫"
https://product.hstatic.net/1000304920/product/jeremy-zucker-chelsea-cutler-brent-ii-vinyl-lp-dia-than_c1750523f02f46e28ec5af4a8252a0e2_grande.jpeg,JEREMY ZUCKER & CHELSEA CUTLER - BRENT II (VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/clairo-sling-black-vinyl-lp-dia-than_379d808e4e7543038d616f68bf564dcb_grande.jpeg,CLAIRO - SLING (BLACK VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/bruno-major-a-song-for-every-moon-vinyl-lp-dia-than_08401ee375df4fdeb72fd3814f3a2a8f_grande.jpeg,BRUNO MAJOR - A SONG FOR EVERY MOON (VINYL LP) - ĐĨA THAN,BÁN HẾT
https://product.hstatic.net/1000304920/product/sam-smith-the-thrill-of-it-all-vinyl-lp-dia-than_9539f8b8824c4b859959508f3b1e8774_grande.jpeg,SAM SMITH - THE THRILL OF IT ALL (VINYL LP) - ĐĨA THAN,"1,000,000₫"
https://product.hstatic.net/1000304920/product/buc-tuong-con-duong-khong-ten-cassette-tape-bang-cassette_abc59030f7894bd8a634900833556dfa_grande.jpg,BỨC TƯỜNG - CON ĐƯỜNG KHÔNG TÊN (CASSETTE TAPE) - BĂNG CASSETTE,"350,000₫"
https://product.hstatic.net/1000304920/product/billie-eilish-happier-than-ever-bang-cassette_6ea763452ca54e1ba0640fabc9709fa6_grande.png,BILLIE EILISH - HAPPIER THAN EVER - BĂNG CASSETTE,"450,000₫"
https://product.hstatic.net/1000304920/product/britney-spears-britney-jean-uo-exclusive-bang-cassette_5fa6119253cb4d18be030223f5b3122b_grande.jpeg,BRITNEY SPEARS - BRITNEY JEAN (UO EXCLUSIVE) - BĂNG CASSETTE,"500,000₫"
https://product.hstatic.net/1000304920/product/mac-miller-swimming-dia-cd_782c070f905d4555904543aad8de38cd_grande.jpeg,MAC MILLER - SWIMMING - ĐĨA CD,"420,000₫"
https://product.hstatic.net/1000304920/product/billie-eilish-happier-than-ever-100-recycled-black-vinyl-2lp-dia-than_9305256f0dfe4c2b97325f06f1769831_grande.png,BILLIE EILISH - HAPPIER THAN EVER (100% RECYCLED BLACK) VINYL 2LP - ĐĨA THAN,"1,150,000₫"
https://product.hstatic.net/1000304920/product/disney-ultimate-hits-2-vinyl-lp-dia-than_fcbbf5d427974d9ebac657cef9993a7a_grande.jpeg,DISNEY - ULTIMATE HITS 2 (VINYL LP) - ĐĨA THAN,"800,000₫"
https://product.hstatic.net/1000304920/product/melanie-c-melanie-c-bang-cassette_bc40d157d7df4275ba185512ecc73f07_grande.jpeg,MELANIE C - MELANIE C - BĂNG CASSETTE,BÁN HẾT
https://product.hstatic.net/1000304920/product/lily-allen-no-shame-vinyl-lp-dia-than_10e751a51e8540878fb61f2ce9c6dae9_grande.jpeg,LILY ALLEN - NO SHAME (VINYL LP) - ĐĨA THAN,"750,000₫"
https://product.hstatic.net/1000304920/product/album_nguyen_ha-chay_troi_sao_khoi_nang_8425405a1dca406a87cdf1d1bb46b123_grande.jpg,NGUYÊN HÀ - CHẠY TRỜI SAO KHỎI NẮNG (TIMES EXCLUSIVE) - ĐĨA CD,"300,000₫"
https://product.hstatic.net/1000304920/product/chelsea-cutler-how-to-be-human-bang-cassette_ca7d535ade734ab89cc8a31ed44554db_grande.jpeg,CHELSEA CUTLER - HOW TO BE HUMAN - BĂNG CASSETTE,"390,000₫"
https://product.hstatic.net/1000304920/product/panic-at-the-disco-pray-for-the-wicked-vinyl-lp-dia-than_637d60b4bdfe45f38cd1ec1c5f289285_grande.png,PANIC AT THE DISCO - PRAY FOR THE WICKED (VINYL LP) - ĐĨA THAN,"800,000₫ 640,000₫"
https://product.hstatic.net/1000304920/product/dia-than-quang-dung-hat-trinh-cong-son-thuong-mot-nguoi-vinyl-lp_aa85b9cce14242efb24c4434f08d0e5b_grande.jpg,ĐĨA THAN QUANG DŨNG HÁT TRỊNH CÔNG SƠN - THƯƠNG MỘT NGƯỜI [VINYL LP],"1,100,000₫"
https://product.hstatic.net/1000304920/product/diana-krall-glad-rag-doll-eu-version-dia-cd_7e241084e23a4a06bea6a51fbe5756f8_grande.jpeg,DIANA KRALL - GLAD RAG DOLL (EU VERSION) - ĐĨA CD,"330,000₫"
https://product.hstatic.net/1000304920/product/till-br-nner-best-of-the-verve-years-eu-version-dia-cd_0648bc534158458f9427edfeced9a785_grande.jpeg,TILL BRÖNNER - BEST OF THE VERVE YEARS (EU VERSION) - ĐĨA CD,"280,000₫"
https://product.hstatic.net/1000304920/product/trisha-yearwood-songbook-dia-cd_69fd04ae8a9f4ef4b3816cff480d7289_grande.jpeg,TRISHA YEARWOOD - SONGBOOK - ĐĨA CD,"340,000₫"
https://product.hstatic.net/1000304920/product/the-1975-notes-on-a-conditional-form-bang-cassette_7a4a453573a3409aac88d9c40a757f6b_grande.jpeg,THE 1975 - NOTES ON A CONDITIONAL FORM - BĂNG CASSETTE,BÁN HẾT
